"FirmId","PurchaseOrderNumber","VendorNumber","VendorName","WarehouseId","PurchasingAddressCode","OrderDateRaw","OrderDateIso","PromisedDateRaw","PromisedDateIso","NotBeforeDateRaw","NotBeforeDateIso","RequiredDateRaw","RequiredDateIso","LastReceiptDateRaw","LastReceiptDateIso","HoldFlag","PrintStatus","PaymentTermsCode","FreightTerms","ShippingMethod","Acknowledgment","Fob","MessageCode","RequisitionNumber","PurchaseOrderStatus","IsOpen","IsClosed","IsCanceled","VendorResolutionStatus","SourceRecordIdentity"
"01","0041697","000672","HALLMARK METALS, INC.","02","","B90913","2019-09-13","","","","","B91122","2019-11-22","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036373230303431363937"
"01","0041650","000677","SPECIALIZED PRODUCTS COMPANY","02","","B90904","2019-09-04","","","","","B90909","2019-09-09","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036373730303431363530"
"01","0042165","000684","UNITRACK","12","","C00319","2020-03-19","","","","","C00417","2020-04-17","C00420","2020-04-20","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036383430303432313635"
"01","0043711","000690","FRONT PANEL EXPRESS","B0","","C20427","2022-04-27","","","","","C20506","2022-05-06","","","","","CC","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303036393030303433373131"
"01","0043689","000692","WIRE MASTERS INC.","B0","","C20419","2022-04-19","","","","","C20427","2022-04-27","","","","","CC","","","N","","","","ActiveOpenFile","true","false","false","Resolved","303130303036393230303433363839"
"01","0044011","000692","WIRE MASTERS INC.","62","","C21005","2022-10-05","","","","","C30228","2023-02-28","230301","2023-03-01","","","CC","","FED-EX","DREW","","","","ActiveOpenFile","true","false","false","Resolved","303130303036393230303434303131"
"01","0044166","000692","WIRE MASTERS INC.","B0","","C30109","2023-01-09","","","","","C30131","2023-01-31","","","","","CC","","FED-EX","DREW","","","","ActiveOpenFile","true","false","false","Resolved","303130303036393230303434313636"
"01","0043050","000704","AERO FLUID PRODUCTS","31","","C10707","2021-07-07","","","","","C10714","2021-07-14","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303037303430303433303530"
"01","0044249","000709","GRAPHIC PRODUCTS","01","","C30215","2023-02-15","","","","","C30217","2023-02-17","","","","","01","","FED-EX","JOSH","","","","ActiveOpenFile","true","false","false","Resolved","303130303037303930303434323439"
"01","0044136","000718","DOW KEY MICROWAVE","B0","","C21214","2022-12-14","","","","","C30111","2023-01-11","","","","","CC","","FED EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130303037313830303434313336"
"01","0044404","000724","F & L MACHINE, INC","31","","C30509","2023-05-09","","","","","C30623","2023-06-23","","","","","02","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303037323430303434343034"
"01","0045144","000726","4STAR ELECTRONICS","38","","C40919","2024-09-19","","","","","C40930","2024-09-30","","","","","01","","UPS","MIKE","","","","ActiveOpenFile","true","false","false","Resolved","303130303037323630303435313434"
"01","0046114","000726","4STAR ELECTRONICS","02","","C60713","2026-07-13","","","","","C61214","2026-12-14","","","","","01","","FED-EX","MIKE","","","","ActiveOpenFile","true","false","false","Resolved","303130303037323630303436313134"
"01","0045260","000735","NEWEGG.COM","01","","C41014","2024-10-14","","","","","C41022","2024-10-22","","","","","CC","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130303037333530303435323630"
"01","0046022","000735","NEWEGG.COM","01","","C60421","2026-04-21","","","","","C60421","2026-04-21","","","","","CC","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303037333530303436303232"
"01","0046021","000736","THE HITT COMPANIES, INC.","01","","C60420","2026-04-20","","","","","C60422","2026-04-22","","","","","01","","UPS","JUDY","","","","ActiveOpenFile","true","false","false","Resolved","303130303037333630303436303231"
"01","0045438","000737","PLASMA RUGGEDIZED SOLUTIONS","00","","C50407","2025-04-07","","","","","C50416","2025-04-16","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130303037333730303435343338"
"01","0046134","002875","ABBOTT TECHNOLOGIES IN","02","","C60723","2026-07-23","","","","","C70107","2027-01-07","","","","","01","","UPS","AMANDA","","","","ActiveOpenFile","true","false","false","Resolved","303130303238373530303436313334"
"01","0028295","004650","ABSOLUTE PACKAGING SUPPLY","01","","B50825","2015-08-25","","","","","B50826","2015-08-26","","","","","01","","TRUCK","","","","","ActiveOpenFile","true","false","false","Resolved","303130303436353030303238323935"
"01","0028343","004650","ABSOLUTE PACKAGING SUPPLY","01","","B50915","2015-09-15","","","","","B50921","2015-09-21","B50921","2015-09-21","","","01","","TRUCK","JASON / ED","","","","ActiveOpenFile","true","false","false","Resolved","303130303436353030303238333433"
"01","0028471","004650","ABSOLUTE PACKAGING SUPPLY","01","","B51209","2015-12-09","","","","","B51210","2015-12-10","","","","","01","","WILL CALL","","","","","ActiveOpenFile","true","false","false","Resolved","303130303436353030303238343731"
"01","0028037","034975","ALMATRON ELECTRONICS","12","","B50429","2015-04-29","","","","","B50524","2015-05-24","B51124","2015-11-24","","","01","","UPS","MARGARITO","","","","ActiveOpenFile","true","false","false","Resolved","303130333439373530303238303337"
"01","0038810","034975","ALMATRON ELECTRONICS","12","","B60516","2016-05-16","","","","","B60607","2016-06-07","B61115","2016-11-15","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130333439373530303338383130"
"01","0041750","034975","ALMATRON ELECTRONICS","12","","B91008","2019-10-08","","","","","B91025","2019-10-25","C11108","2021-11-08","","","60","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130333439373530303431373530"
"01","0042850","034975","ALMATRON ELECTRONICS","30","","C10324","2021-03-24","","","","","C10901","2021-09-01","C10329","2021-03-29","","","60","","FED-EX","MARGARITO","","","","ActiveOpenFile","true","false","false","Resolved","303130333439373530303432383530"
"01","0043581","034975","ALMATRON ELECTRONICS","12","","C20302","2022-03-02","","","","","C20531","2022-05-31","C40509","2024-05-09","","","60","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130333439373530303433353831"
"01","0043917","034975","ALMATRON ELECTRONICS","02","","C20725","2022-07-25","","","","","C20830","2022-08-30","","","","","60","","FED-EX","SERGIO","","","","ActiveOpenFile","true","false","false","Resolved","303130333439373530303433393137"
"01","0046101","036787","MACHINEWORKS MANUFACTURING","02","","C60708","2026-07-08","","","","","C60825","2026-08-25","","","","","01","","UPS","HECTOR","","","","ActiveOpenFile","true","false","false","Resolved","303130333637383730303436313031"
"01","0004162","052350","ARROW ELECTRONICS","38","","B81213","2018-12-13","","","","","B81217","2018-12-17","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303034313632"
"01","0026509","052350","ARROW ELECTRONICS","12","","B30917","2013-09-17","","","","","B30920","2013-09-20","B31111","2013-11-11","","","01","","UPS","BRIAN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303236353039"
"01","0026546","052350","ARROW ELECTRONICS","12","","B31002","2013-10-02","","","","","B31004","2013-10-04","B31007","2013-10-07","","","01","","UPS","BRIAN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303236353436"
"01","0026595","052350","ARROW ELECTRONICS","02","","B31017","2013-10-17","","","","","B40901","2014-09-01","B40508","2014-05-08","","","01","","UPS","BRIAN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303236353935"
"01","0026613","052350","ARROW ELECTRONICS","12","","B31028","2013-10-28","","","","","B31031","2013-10-31","B31122","2013-11-22","","","01","","UPS GRND","BRIAN KENNEDY","","STD","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303236363133"
"01","0026792","052350","ARROW ELECTRONICS","12","","B40107","2014-01-07","","","","","B40110","2014-01-10","B40509","2014-05-09","","","01","","UPS","BRAIN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303236373932"
"01","0026944","052350","ARROW ELECTRONICS","12","","B40312","2014-03-12","","","","","B40324","2014-03-24","B40328","2014-03-28","","","01","","UPS","BRIAN K","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303236393434"
"01","0026989","052350","ARROW ELECTRONICS","12","","B40401","2014-04-01","","","","","B40404","2014-04-04","B40520","2014-05-20","","","01","","UPS","BRIAN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303236393839"
"01","0027112","052350","ARROW ELECTRONICS","12","","B40527","2014-05-27","","","","","B40530","2014-05-30","B40603","2014-06-03","","","01","","UPS ORANGE","JANE","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303237313132"
"01","0027131","052350","ARROW ELECTRONICS","08","","B40603","2014-06-03","","","","","B40612","2014-06-12","B40729","2014-07-29","","","01","","UPS","BRIAN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303237313331"
"01","0027678","052350","ARROW ELECTRONICS","12","","B41210","2014-12-10","","","","","B41212","2014-12-12","B41212","2014-12-12","","","01","","UPS","BRIAN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303237363738"
"01","0027891","052350","ARROW ELECTRONICS","12","","B50311","2015-03-11","","","","","B50313","2015-03-13","B50313","2015-03-13","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303237383931"
"01","0028127","052350","ARROW ELECTRONICS","12","","B50615","2015-06-15","","","","","B50617","2015-06-17","B50625","2015-06-25","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303238313237"
"01","0028345","052350","ARROW ELECTRONICS","27","","B50916","2015-09-16","","","","","B50922","2015-09-22","B50928","2015-09-28","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303238333435"
"01","0038412","052350","ARROW ELECTRONICS","A3","","B51104","2015-11-04","","","","","B51106","2015-11-06","B51112","2015-11-12","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303338343132"
"01","0038482","052350","ARROW ELECTRONICS","87","","B51201","2015-12-01","","","","","B51204","2015-12-04","B51204","2015-12-04","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303338343832"
"01","0038488","052350","ARROW ELECTRONICS","87","","B51202","2015-12-02","","","","","B51204","2015-12-04","B51203","2015-12-03","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303338343838"
"01","0038747","052350","ARROW ELECTRONICS","12","","B60428","2016-04-28","","","","","B60502","2016-05-02","B60502","2016-05-02","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303338373437"
"01","0038923","052350","ARROW ELECTRONICS","87","","B60708","2016-07-08","","","","","B60715","2016-07-15","B60718","2016-07-18","","","01","","UPS","BRIAN","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303338393233"
"01","0039267","052350","ARROW ELECTRONICS","87","","B61116","2016-11-16","","","","","B61116","2016-11-16","B61117","2016-11-17","","","01","","UPS","MELISSA","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303339323637"
"01","0039518","052350","ARROW ELECTRONICS","A1","","B70220","2017-02-20","","","","","B70224","2017-02-24","B70306","2017-03-06","","","45","","UPS","MELISSA","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303339353138"
"01","0039527","052350","ARROW ELECTRONICS","38","","B70223","2017-02-23","","","","","B70224","2017-02-24","","","","","45","","FEDEX NEXT DAY","MELISSA/CHRIS","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303339353237"
"01","0039683","052350","ARROW ELECTRONICS","87","","B70417","2017-04-17","","","","","B70419","2017-04-19","B70420","2017-04-20","","","45","","UPS GROUND","MELISSA","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303339363833"
"01","0039762","052350","ARROW ELECTRONICS","12","","B70515","2017-05-15","","","","","B70516","2017-05-16","B70516","2017-05-16","","","45","","FREE FEDEX OVER","MELISSA S","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303339373632"
"01","0039993","052350","ARROW ELECTRONICS","08","","B70906","2017-09-06","","","","","B70908","2017-09-08","B70911","2017-09-11","","","01","","FREE SHIPPING","WEB-SO1832765","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303339393933"
"01","0040131","052350","ARROW ELECTRONICS","08","","B71113","2017-11-13","","","","","B80104","2018-01-04","B71229","2017-12-29","","","01","","UPS","NICOLE JOHNSON","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430313331"
"01","0040277","052350","ARROW ELECTRONICS","A3","","B80123","2018-01-23","","","","","B80124","2018-01-24","","","","","01","","UPS","WEB","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430323737"
"01","0040418","052350","ARROW ELECTRONICS","A3","","B80305","2018-03-05","","","","","B80307","2018-03-07","B80306","2018-03-06","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430343138"
"01","0040506","052350","ARROW ELECTRONICS","38","","B80411","2018-04-11","","","","","B80604","2018-06-04","B80514","2018-05-14","","","01","","UPS","NICOLE","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430353036"
"01","0040552","052350","ARROW ELECTRONICS","30","","B80423","2018-04-23","","","","","B80425","2018-04-25","","","","","01","","ups","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430353532"
"01","0040661","052350","ARROW ELECTRONICS","95","","B80614","2018-06-14","","","","","B80618","2018-06-18","B80618","2018-06-18","","","01","","FED-EX","NIKKI","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430363631"
"01","0040754","052350","ARROW ELECTRONICS","08","","B80810","2018-08-10","","","","","B80904","2018-09-04","B80904","2018-09-04","","","01","","FED-EX","NIKKI","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430373534"
"01","0040949","052350","ARROW ELECTRONICS","08","","B81017","2018-10-17","","","","","B81018","2018-10-18","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430393439"
"01","0040966","052350","ARROW ELECTRONICS","12","","B81022","2018-10-22","","","","","B81023","2018-10-23","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430393636"
"01","0040983","052350","ARROW ELECTRONICS","01","","B81029","2018-10-29","","","","","B81031","2018-10-31","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303430393833"
"01","0042130","052350","ARROW ELECTRONICS","87","","C00312","2020-03-12","","","","","C00316","2020-03-16","C00317","2020-03-17","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303432313330"
"01","0042183","052350","ARROW ELECTRONICS","12","","C00324","2020-03-24","","","","","C00326","2020-03-26","C00330","2020-03-30","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303432313833"
"01","0042330","052350","ARROW ELECTRONICS","07","","C00622","2020-06-22","","","","","C00623","2020-06-23","C00623","2020-06-23","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303432333330"
"01","0042425","052350","ARROW ELECTRONICS","31","","C20107","2022-01-07","","","","","C20112","2022-01-12","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303432343235"
"01","0042566","052350","ARROW ELECTRONICS","87","","C01014","2020-10-14","","","","","C01016","2020-10-16","C01015","2020-10-15","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303432353636"
"01","0043687","052350","ARROW ELECTRONICS","B0","","C20419","2022-04-19","","","","","C20421","2022-04-21","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303433363837"
"01","0043698","052350","ARROW ELECTRONICS","14","","C20420","2022-04-20","","","","","C20425","2022-04-25","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303433363938"
"01","0044104","052350","ARROW ELECTRONICS","87","","C21129","2022-11-29","","","","","C21204","2022-12-04","C21205","2022-12-05","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303434313034"
"01","0044900","052350","ARROW ELECTRONICS","38","","C40422","2024-04-22","","","","","C40429","2024-04-29","","","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303434393030"
"01","0046118","052350","ARROW ELECTRONICS","38","","C60715","2026-07-15","","","","","C60722","2026-07-22","C60720","2026-07-20","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303130353233353030303436313138"
"01","0042274","142987","CIRCULAR CONNECTORS","02","","C00526","2020-05-26","","","","","C00602","2020-06-02","","","","","01","","FED-EX","DEVON","","","","ActiveOpenFile","true","false","false","Resolved","303131343239383730303432323734"
"01","0046119","142987","CIRCULAR CONNECTORS","01","","C60722","2026-07-22","","","","","C60722","2026-07-22","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131343239383730303436313139"
"01","0038385","152675","EIS, INC.","01","","B51008","2015-10-08","","","","","B51012","2015-10-12","B51216","2015-12-16","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131353236373530303338333835"
"01","0038797","152675","EIS, INC.","01","","B60517","2016-05-17","","","","","B60517","2016-05-17","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131353236373530303338373937"
"01","0038863","152675","EIS, INC.","01","","B60620","2016-06-20","","","","","B60620","2016-06-20","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131353236373530303338383633"
"01","0038940","152675","EIS, INC.","01","","B60718","2016-07-18","","","","","B60718","2016-07-18","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131353236373530303338393430"
"01","0046088","152675","EIS, INC.","01","","C60624","2026-06-24","","","","","C60730","2026-07-30","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303131353236373530303436303838"
"01","0046129","152675","EIS, INC.","01","","C60720","2026-07-20","","","","","C60723","2026-07-23","C60727","2026-07-27","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303131353236373530303436313239"
"01","0271231","152675","EIS, INC.","01","","B40602","2014-06-02","","","","","B40605","2014-06-05","B40618","2014-06-18","","","01","","UPS","DEB","","","","ActiveOpenFile","true","false","false","Resolved","303131353236373530323731323331"
"01","0012293","157050","CORLAND COMPANY","01","","C51210","2025-12-10","","","","","251210","2025-12-10","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131353730353030303132323933"
"01","0026641","157050","CORLAND COMPANY","02","","B31029","2013-10-29","","","","","B40331","2014-03-31","B40306","2014-03-06","","","01","","UPS","TOM","","","","ActiveOpenFile","true","false","false","Resolved","303131353730353030303236363431"
"01","0027238","184725","DIGI-KEY","A2","","B40703","2014-07-03","","","","","B40721","2014-07-21","B40729","2014-07-29","","","01","","UPS","S/O 40059803","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303237323338"
"01","0038538","184725","DIGI-KEY","08","","B60112","2016-01-12","","","","","B60114","2016-01-14","","","","","01","","UPS BLUE","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303338353338"
"01","0038626","184725","DIGI-KEY","12","","B60316","2016-03-16","","","","","B60325","2016-03-25","B60322","2016-03-22","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303338363236"
"01","0040231","184725","DIGI-KEY","07","","B71221","2017-12-21","","","","","B80102","2018-01-02","","","","","01","","UPS","S/O:53058062","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303430323331"
"01","0040232","184725","DIGI-KEY","01","","B71221","2017-12-21","","","","","B71228","2017-12-28","","","","","01","","UPS","GINA","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303430323332"
"01","0040937","184725","DIGI-KEY","08","","B81012","2018-10-12","","","","","B81116","2018-11-16","","","","","01","","UPS","MICHEAL","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303430393337"
"01","0040952","184725","DIGI-KEY","08","","B81017","2018-10-17","","","","","B81024","2018-10-24","","","","","01","","ups","chloe","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303430393532"
"01","0041124","184725","DIGI-KEY","08","","B90103","2019-01-03","","","","","B90110","2019-01-10","","","","","01","","FED-EX","KAREN","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303431313234"
"01","0041465","184725","DIGI-KEY","08","","B90612","2019-06-12","","","","","B90619","2019-06-19","","","","","01","","FED-EX","NICOLE","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303431343635"
"01","0042268","184725","DIGI-KEY","01","","C30220","2023-02-20","","","","","C30224","2023-02-24","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303432323638"
"01","0042804","184725","DIGI-KEY","30","","C10224","2021-02-24","","","","","C10517","2021-05-17","C20208","2022-02-08","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303432383034"
"01","0042946","184725","DIGI-KEY","12","","C10519","2021-05-19","","","","","C10602","2021-06-02","C10601","2021-06-01","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303432393436"
"01","0043141","184725","DIGI-KEY","38","","C10802","2021-08-02","","","","","C11122","2021-11-22","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303433313431"
"01","0043199","184725","DIGI-KEY","B0","","C10907","2021-09-07","","","","","C10915","2021-09-15","C10913","2021-09-13","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303433313939"
"01","0043636","184725","DIGI-KEY","83","","C20330","2022-03-30","","","","","C20405","2022-04-05","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303433363336"
"01","0044725","184725","DIGI-KEY","30","","C31218","2023-12-18","","","","","C31221","2023-12-21","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303434373235"
"01","0045960","184725","DIGI-KEY","38","","C60304","2026-03-04","","","","","C60706","2026-07-06","","","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303435393630"
"01","0046121","184725","DIGI-KEY","87","","C60716","2026-07-16","","","","","C60723","2026-07-23","C60721","2026-07-21","","","01","","UPS","ON LINE","","","","ActiveOpenFile","true","false","false","Resolved","303131383437323530303436313231"
"01","0027336","201893","E/W ELECTRONICS","12","","B40731","2014-07-31","","","","","B40801","2014-08-01","B40801","2014-08-01","","","01","","UPS","SHERYL","","","","ActiveOpenFile","true","false","false","Resolved","303132303138393330303237333336"
"01","0040448","201893","E/W ELECTRONICS","12","","B80321","2018-03-21","","","","","B80323","2018-03-23","B80328","2018-03-28","","","01","","UPS","SHERLY","","","","ActiveOpenFile","true","false","false","Resolved","303132303138393330303430343438"
"01","0044225","201893","E/W ELECTRONICS","12","","C30206","2023-02-06","","","","","C30213","2023-02-13","C30316","2023-03-16","","","01","","","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303132303138393330303434323235"
"01","0044391","201893","E/W ELECTRONICS","02","","C30504","2023-05-04","","","","","C30510","2023-05-10","","","","","01","","UPS","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303132303138393330303434333931"
"01","0046137","201893","E/W ELECTRONICS","12","","C60726","2026-07-26","","","","","C60731","2026-07-31","","","","","01","","FED-EX","RICHARD","","","","ActiveOpenFile","true","false","false","Resolved","303132303138393330303436313337"
"01","0027562","232292","ELECTRONIC EXPEDITERS INC.","12","","B41023","2014-10-23","","","","","B41024","2014-10-24","","","","","01","","UPS","JESSE","","","","ActiveOpenFile","true","false","false","Resolved","303132333232393230303237353632"
"01","0012292","288725","HEILIND ELECTRONICS","27","","B50324","2015-03-24","","","","","B50326","2015-03-26","","","","","01","","UPS","ELSA","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303132323932"
"01","0027206","288725","HEILIND ELECTRONICS","93","","B40625","2014-06-25","","","","","B40627","2014-06-27","B40703","2014-07-03","","","01","","UPS","ELSA","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303237323036"
"01","0027208","288725","HEILIND ELECTRONICS","27","","B40625","2014-06-25","","","","","B40627","2014-06-27","B40627","2014-06-27","","","01","","UPS","ELSA","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303237323038"
"01","0027239","288725","HEILIND ELECTRONICS","A2","","B40703","2014-07-03","","","","","B40707","2014-07-07","B40715","2014-07-15","","","01","","UPS","ELSA","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303237323339"
"01","0027300","288725","HEILIND ELECTRONICS","27","","B40723","2014-07-23","","","","","B40801","2014-08-01","B40731","2014-07-31","","","01","","UPS","ELSA","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303237333030"
"01","0027541","288725","HEILIND ELECTRONICS","A4","","B41015","2014-10-15","","","","","B41016","2014-10-16","B41017","2014-10-17","","","01","","UPS","ELSA ESPARZA","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303237353431"
"01","0027994","288725","HEILIND ELECTRONICS","12","","B50413","2015-04-13","","","","","B50416","2015-04-16","B50422","2015-04-22","","","45","","UPS","VERONICA","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303237393934"
"01","0028545","288725","HEILIND ELECTRONICS","12","","B60204","2016-02-04","","","","","B60211","2016-02-11","B60209","2016-02-09","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303238353435"
"01","0040579","288725","HEILIND ELECTRONICS","95","","B80504","2018-05-04","","","","","B80509","2018-05-09","","","","","01","","UPS","ASHLEIGH","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303430353739"
"01","0041641","288725","HEILIND ELECTRONICS","12","","B90828","2019-08-28","","","","","B90927","2019-09-27","B90927","2019-09-27","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303431363431"
"01","0045303","288725","HEILIND ELECTRONICS","B0","","C50113","2025-01-13","","","","","C50116","2025-01-16","C50121","2025-01-21","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303435333033"
"01","0045328","288725","HEILIND ELECTRONICS","B0","","C50129","2025-01-29","","","","","C50225","2025-02-25","C50204","2025-02-04","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303132383837323530303435333238"
"01","0027082","297438","FUTURE ELECTRONICS CORP.","39","","B40512","2014-05-12","","","","","B40519","2014-05-19","B40520","2014-05-20","","","01","","UPS","JOCELYN POULIMA","","","","ActiveOpenFile","true","false","false","Resolved","303132393734333830303237303832"
"01","0028191","297438","FUTURE ELECTRONICS CORP.","02","","B50716","2015-07-16","","","","","B50722","2015-07-22","B50803","2015-08-03","","","01","","","","","","","ActiveOpenFile","true","false","false","Resolved","303132393734333830303238313931"
"01","0028419","297438","FUTURE ELECTRONICS CORP.","02","","B51020","2015-10-20","","","","","B51023","2015-10-23","B51030","2015-10-30","","","01","","UPS","JOCELYN","","","","ActiveOpenFile","true","false","false","Resolved","303132393734333830303238343139"
"01","0028504","297438","FUTURE ELECTRONICS CORP.","02","","B60114","2016-01-14","","","","","B60118","2016-01-18","B61129","2016-11-29","","","01","","UPS","","","","","ActiveOpenFile","true","false","false","Resolved","303132393734333830303238353034"
"01","0039556","297438","FUTURE ELECTRONICS CORP.","A3","","B70303","2017-03-03","","","","","B70306","2017-03-06","","","","","01","","FED EX PREPAID","SUMIYYAH SHARIF","","","","ActiveOpenFile","true","false","false","Resolved","303132393734333830303339353536"
"01","0045974","297438","FUTURE ELECTRONICS CORP.","38","","C60318","2026-03-18","","","","","C60327","2026-03-27","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303132393734333830303435393734"
"01","0045978","297438","FUTURE ELECTRONICS CORP.","38","","C60318","2026-03-18","","","","","C60331","2026-03-31","","","","","01","","FED-EX","","","","","ActiveOpenFile","true","false","false","Resolved","303132393734333830303435393738"
